CheckingAcctStat1,CheckingAcctStat2,CheckingAcctStat3,CheckingAcctStat4,Duration,CreditHistory1,CreditHistory2,CreditHistory3,CreditHistory4,CreditHistory5,Purpose1,Purpose2,Purpose3,Purpose4,Purpose5,Purpose6,Purpose7,Purpose8,Purpose9,Purpose10,Savings1,Savings2,Savings3,Savings4,Savings5,Employment1,Employment2,Employment3,Employment4,Employment5,InstallmentRatePecnt,PresentResidenceTime,Property1,Property2,Property3,Property4,Age,Telephone1,CreditScore
1,0,0,0,0.201515036,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.086407721,0,1
1,0,0,0,0.197459111,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.072637517,0,1
1,0,0,0,0.417587795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.719453571,1,0,1,0,0,0.089285714,0,1
1,0,0,0,0.422995696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.810761261,1,0,1,0,0,0.089285714,0,1
1,0,0,0,0.267617427,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.358292565,0,0,0,1,0.103086493,1,1
1,0,0,0,0.270321377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.031147608,0,0,0,1,0.254558737,1,1
1,0,0,0,0.274316562,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.333333333,0.487520384,1,0,0,0,0.478154429,0,1
0,1,0,0,0.269584649,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.333333333,0.635519059,0,0,0,1,0.202750347,0,1
1,0,0,0,0.216948805,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.719453571,1,0,1,0,0,0.083529729,0,1
1,0,0,0,0.213568867,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.810761261,1,0,1,0,0,0.05598932,0,1
1,0,0,0,0.117647059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.719453571,0.820853718,0,0,0,1,0.308738228,1,1
1,0,0,0,0.117647059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.810761261,0.968852392,0,1,0,0,0.418899861,1,1
0,1,0,0,0.232382573,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.947213096,1,1,0,0,0,0.163592279,0,1
0,0,0,1,0.229678623,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.855905405,1,0,0,1,0,0.177362483,0,1
0,1,0,0,0.294117647,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.69472895,0,1
0,0,0,1,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.515716297,0,1
0,1,0,0,0.144147279,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.179146282,0,0,0,1,0.097330507,0,1
0,1,0,0,0.141443329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.031147608,0,1,0,0,0.221262344,0,1
0,0,0,1,0.439720698,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.179146282,0,0,1,0,0.202705807,1,1
0,0,0,1,0.438368723,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.031147608,1,0,0,0,0.574501317,1,1
1,0,0,0,0.291933989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.613879762,1,0,0,0,1,0.399202314,1,1
0,1,0,0,0.289906026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.522572072,1,0,0,0,1,0.344121498,1,1
0,1,0,0,0.148514596,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.438907142,0.179146282,1,0,0,0,0.252877993,0,1
0,0,1,0,0.149866571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.621522523,0,1,0,0,0,0.266648197,0,1
0,1,0,0,0.117647059,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.845812949,0,0,1,0,0.3698332,0,1
0,0,0,1,0.117647059,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.697814275,0,1,0,0,0.259671568,0,1
1,0,0,0,0.232382573,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.169280328,0,1
1,0,0,0,0.229678623,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.937704784,1,0,0,0,0.637467267,0,1
0,1,0,0,0.508006748,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.613879762,1,0,0,0,1,0.462518157,1,1
0,1,0,0,0.515442611,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.522572072,1,0,0,0,1,0.71038183,1,1
0,0,0,1,0.532323309,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.438907142,0.487520384,0,0,1,0,0.166470271,1,1
0,1,0,0,0.53502726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.621522523,0.635519059,0,0,1,0,0.19401068,1,1
1,0,0,0,0.269801085,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.691625898,0,1,0,0,0.275901936,0,1
1,0,0,0,0.274532998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.364480941,0,0,1,0,0.399833772,0,1
1,0,0,0,0.523588676,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.719453571,0.641707435,0,0,0,1,0.502288807,0,1
1,0,0,0,0.518180775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.810761261,1,0,0,0,1,0.598680236,0,1
1,0,0,0,0.175014816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.179146282,1,0,0,0,0.08006255,0,1
0,0,1,0,0.173662841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.093442824,1,0,0,0,0.121373162,0,1
0,1,0,0,0.408853161,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.719453571,0.641707435,0,0,1,0,0.241955207,1,1
0,1,0,0,0.406149211,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.810761261,1,0,0,1,0,0.118023371,1,1
0,0,0,1,0.163948364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.691625898,0,0,1,0,0.273023943,0,1
0,0,0,1,0.165976327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.302185725,1,0,0,0,0.383185575,0,1
1,0,0,0,0.10221329,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.719453571,0.691625898,0,0,0,1,0.532315043,1,1
1,0,0,0,0.101537303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.810761261,0.395628549,0,0,0,1,0.174289737,1,1
1,0,0,0,0.179382133,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.641707435,1,0,0,0,0.652669493,0,1
1,0,0,0,0.182086083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.528737656,0,1
1,0,0,0,0.179382133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.333333333,1,0,0,0,0.105964485,0,1
1,0,0,0,0.182086083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.333333333,0,1,0,0,0.271206934,0,1
1,0,0,0,0.179382133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.179146282,0,1,0,0,0.179681864,0,1
1,0,0,0,0.182086083,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.031147608,1,0,0,0,0.441315741,0,1
0,1,0,0,0.58532375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.947213096,0.179146282,0,0,1,0,0.245943635,1,1
0,1,0,0,0.582619799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.855905405,0.031147608,0,0,1,0,0.39741588,1,1
1,0,0,0,0.461853602,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.719453571,1,0,0,0,1,0.450484936,1,1
1,0,0,0,0.453741751,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.810761261,1,0,0,0,1,0.299012691,1,1
1,0,0,0,0.144147279,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.142267957,0,1
0,0,0,1,0.141443329,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.224889181,0,1
1,0,0,0,0.221316121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.613879762,0.333333333,0,1,0,0,0.092163707,1,1
1,0,0,0,0.221992109,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.522572072,0.333333333,1,0,0,0,0.105933911,1,1
1,0,0,0,0.179382133,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.438907142,0,0,0,1,0,0.508044793,1,1
1,0,0,0,0.182086083,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.621522523,0.031147608,0,1,0,0,0.631976629,1,1
0,1,0,0,0.331684319,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.148023943,1,1
0,0,1,0,0.325600431,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.333333333,0,0,1,0,0.258185575,1,1
0,1,0,0,0.647058824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.052786904,0.333333333,0,1,0,0,0.202184557,1,1
0,1,0,0,0.647058824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.144094595,0.364480941,0,1,0,0,0.229724965,1,1
1,0,0,0,0.647058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.386120238,1,0,0,1,0,0.126699621,0,1
1,0,0,0,0.647058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.477427928,1,0,0,1,0,0.305712274,0,1
1,0,0,0,0.21024967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.641707435,0,0,1,0,0.16993745,0,1
0,1,0,0,0.214305595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.128626838,0,1
1,0,0,0,0.257328248,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.561092858,0.691625898,0,0,1,0,0.134744414,0,1
1,0,0,0,0.25958154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.378477477,0.333333333,0,0,1,0,0.437688904,0,1
1,0,0,0,0.347118087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.263211593,0,1
1,0,0,0,0.341710187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.497305062,0,1
0,0,1,0,0.708793898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.719453571,1,0,0,0,1,0.531068735,1,1
1,0,0,0,0.711497848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.810761261,1,0,0,0,1,0.765162205,1,1
1,0,0,0,0.594058383,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.894426191,0.333333333,0,0,0,1,0.097919693,1,1
0,1,0,0,0.599466284,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.711810811,0.302185725,0,0,0,1,0.139230305,1,1
1,0,0,0,0.23674989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.226386871,1,1
1,0,0,0,0.238101865,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.198846463,1,1
0,0,0,1,0.291933989,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666666667,0.641707435,0,1,0,0,0.038592279,0,1
0,0,0,1,0.289906026,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.666666667,0.968852392,1,0,0,0,0.052362483,0,1
1,0,0,0,0.232382573,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.487520384,0,1,0,0,0.660193036,0,1
1,0,0,0,0.229678623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.697814275,0,1,0,0,0.315937934,0,1
0,1,0,0,0.117647059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.392857143,0,1
0,1,0,0,0.117647059,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.392857143,0,1
0,1,0,0,0.060279302,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.280546429,0.179146282,0,0,1,0,0.154890364,1,1
0,1,0,0,0.061631277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.189238739,0.031147608,0,0,0,1,0.554226282,1,1
1,0,0,0,0.148514596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.105573809,1,1,0,0,0,0.3997915,1,1
1,0,0,0,0.149866571,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.288189189,1,1,0,0,0,0.262089459,1,1
1,0,0,0,0.08896318,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0.298336692,0,1
0,0,0,1,0.089639168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.968852392,0,0,0,1,0.615051386,0,1
1,0,0,0,0.278683879,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.333333333,1,0,0,0,0.30010425,0,1
1,0,0,0,0.278007891,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.333333333,0,1,0,0,0.36895527,0,1
0,1,0,0,0.669191727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.947213096,1,0,1,0,0,0.794348264,1,1
0,0,1,0,0.662431851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.855905405,1,1,0,0,0,0.835658876,1,1
0,0,0,1,0.470588235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.158360713,0,0,1,0,0,0.145735136,0,1
0,0,0,1,0.470588235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.432283784,0.093442824,0,0,1,0,0.15950534,0,1
0,1,0,0,0.468404577,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0,1,0,0,0.176214685,0,1
0,1,0,0,0.466376614,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0,1,0,0,0.506699583,0,1
1,0,0,0,0.150698254,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.947213096,1,0,1,0,0,0.059327414,0,1
1,0,0,0,0.154078192,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.855905405,1,0,1,0,0,0.086867822,0,1
1,0,0,0,0.179382133,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.438907142,1,0,1,0,0,0.062794593,0,1
1,0,0,0,0.182086083,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.621522523,0.937704784,0,0,1,0,0.021483981,0,1
1,0,0,0,0.10735788,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.641707435,0,1,0,0,0.292648643,0,1
0,0,0,1,0.106907221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.937704784,0,1,0,0,0.154946602,0,1
0,1,0,0,0.26325011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.666666667,0,0,1,0,0.112898843,0,1
0,1,0,0,0.261898135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.697814275,1,0,0,0,0.140439251,0,1
0,0,0,1,0.205882353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.438907142,1,0,0,1,0,0.312205407,1,1
0,0,0,1,0.205882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.621522523,1,0,0,0,1,0.353516019,1,1
1,0,0,0,0.150698254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.158360713,0.179146282,0,1,0,0,0.116887271,1,1
0,0,0,1,0.154078192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.432283784,0.031147608,0,0,1,0,0.419831761,1,1
0,1,0,0,0.523588676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.052786904,0.641707435,1,0,0,0,0.138800778,1,1
0,1,0,0,0.518180775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.144094595,0.937704784,1,0,0,0,0.290273023,1,1
1,0,0,0,0.647058824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.719453571,1,0,0,0,1,0.418827015,0,1
1,0,0,0,0.647058824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.810761261,1,0,0,0,1,0.115882525,0,1
0,0,0,1,0.302852281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.641707435,1,0,0,0,0.130755986,0,1
0,1,0,0,0.310964132,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.937704784,1,0,0,0,0.158296394,0,1
1,0,0,0,0.106580607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.280546429,1,0,1,0,0,0.252288807,0,1
0,1,0,0,0.109960545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.189238739,1,0,1,0,0,0.348680236,0,1
0,1,0,0,0.267617427,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.691625898,0,0,1,0,0.235610036,0,1
0,1,0,0,0.270321377,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.333333333,0,0,1,0,0.166759015,0,1
0,0,1,0,0.148514596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.20506255,0,1
0,1,0,0,0.149866571,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,0,0,1,0,0.246373162,0,1
1,0,0,0,0.408853161,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.719453571,1,0,0,1,0,0.202773743,0,1
1,0,0,0,0.406149211,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.810761261,1,0,0,1,0,0.147692927,0,1
1,0,0,0,0.117647059,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.537438847,0,0,1,0,0.047815443,0,1
1,0,0,0,0.117647059,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.062295216,0,1,0,0,0.020275035,0,1
1,0,0,0,0.430986064,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.052786904,1,1,0,0,0,0.236720471,1,1
1,0,0,0,0.421522239,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.144094595,0.968852392,1,0,0,0,0.429503328,1,1
0,1,0,0,0.23674989,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.719453571,1,0,1,0,0,0.145735136,0,1
0,1,0,0,0.238101865,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.810761261,0.968852392,0,0,1,0,0.15950534,0,1
0,0,0,1,0.18374945,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.438907142,0.641707435,0,0,1,0,0.485610036,1,1
0,1,0,0,0.190509325,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.621522523,1,0,0,1,0,0.416759015,1,1
1,0,0,0,0.148514596,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.158360713,1,0,1,0,0,0.11002085,0,1
1,0,0,0,0.149866571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.432283784,0.968852392,0,1,0,0,0.123791054,0,1
0,1,0,0,0.483690186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.438907142,0.333333333,0,0,1,0,0.224098064,0,1
0,1,0,0,0.495857962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.621522523,0.333333333,0,0,1,0,0.100166228,0,1
1,0,0,0,0.10221329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.845812949,0,0,0,1,0.576663308,0,1
0,1,0,0,0.101537303,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.697814275,0,0,0,1,0.259948614,0,1
0,1,0,0,0.446271674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.438907142,0.154187051,1,0,0,0,0.271913507,1,1
0,1,0,0,0.451003587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.621522523,0.333333333,0,0,1,0,0.120441263,1,1
1,0,0,0,0.298484964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,1,0,0,0,0.182038607,1,1
0,0,0,1,0.302540889,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.333333333,1,0,0,0,0.113187587,1,1
1,0,0,0,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0.127288807,0,1
1,0,0,0,0.294117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.223680236,0,1
0,1,0,0,0.179382133,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.333333333,0,0,1,0,0.221220072,0,1
0,1,0,0,0.182086083,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.302185725,1,0,0,0,0.083518031,0,1
0,1,0,0,0.08896318,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.438907142,0.179146282,0,0,1,0,0.053571429,0,1
0,1,0,0,0.089639168,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.621522523,0.031147608,0,0,1,0,0.053571429,0,1
1,0,0,0,0.117647059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.438907142,0.487520384,0,0,1,0,0.346809257,0,1
0,1,0,0,0.117647059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.621522523,0.697814275,0,0,1,0,0.126485992,0,1
0,1,0,0,0.355852721,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.179146282,0,0,1,0,0.1002085,0,1
